marca,modelo,transmision,color,kilometraje,tipo_motor,capacidad_motor,carroceria,traccion,precio_en_usd,num_fotos,dias_en_catalogo,edad
Ford,Transit,mechanical,blue,99548,diesel,2.5,van,rear,1000,13,16,30
Ford,Fiesta,mechanical,grey,93000,gasoline,1.6,hatchback,front,4800,19,8,13
Ford,Scorpio,mechanical,red,256780,gasoline,2,sedan,rear,900,5,81,27
Ford,Mondeo,mechanical,silver,380000,gasoline,1.8,hatchback,front,3400,1,28,19
Ford,Mondeo,mechanical,green,260000,diesel,1.8,universal,front,2250,5,69,22
Ford,Mondeo,mechanical,other,254000,gasoline,1.8,hatchback,front,850,2,55,24
Ford,Fiesta,mechanical,black,300000,gasoline,1.3,hatchback,front,250,5,9,24
Ford,Fiesta,mechanical,blue,300000,gasoline,1.3,hatchback,front,250,5,9,24
Ford,Mondeo,mechanical,blue,1000000,gasoline,1.8,universal,front,1450,14,28,22
Ford,Escort,mechanical,red,333000,gasoline,1.6,hatchback,front,350,3,9,23
Ford,Focus,automatic,grey,10000,gasoline,1.5,universal,front,19000,4,88,2
Ford,Escort,mechanical,blue,330,gasoline,1.6,universal,front,1500,16,59,24
Ford,Galaxy,mechanical,silver,302,diesel,1.9,minivan,front,4200,14,126,23
Ford,Transit,mechanical,white,560000,diesel,2.5,minibus,rear,1500,3,61,28
Ford,Focus,mechanical,other,230000,diesel,1.6,universal,front,4600,5,671,14
Ford,Galaxy,mechanical,blue,300000,gasoline,2,minivan,front,2650,7,34,22
Ford,Mondeo,mechanical,blue,300000,gasoline,2,universal,front,1200,3,161,26
Ford,Mondeo,mechanical,silver,300000,gasoline,1.6,universal,front,1100,6,9,24
Ford,Fusion,mechanical,red,220000,gasoline,1.4,hatchback,front,4800,8,73,12
Ford,Transit,mechanical,white,251526,diesel,2,minibus,front,4700,8,62,16
Ford,Transit,mechanical,white,130000,diesel,2.5,minibus,rear,2400,14,23,29
Ford,Fiesta,mechanical,blue,300000,gasoline,1.3,hatchback,front,350,3,161,25
Ford,Mondeo,mechanical,green,420000,gasoline,1.8,sedan,front,1100,4,9,22
Ford,Mondeo,mechanical,blue,115000,diesel,1.5,universal,front,11600,8,9,5
Ford,Transit,mechanical,blue,300000,diesel,2.5,van,rear,3000,8,13,23
Ford,Escort,mechanical,silver,222222,gasoline,1.6,universal,front,500,5,12,20
Ford,S-Max,mechanical,black,210000,gasoline,2,minivan,front,12500,6,30,11
Ford,Mondeo,mechanical,silver,213000,gasoline,2,sedan,front,8200,12,54,12
Ford,Escort,mechanical,blue,130000,gasoline,1.4,universal,front,1000,5,9,22
Ford,Galaxy,mechanical,silver,270000,gasoline,2.3,minivan,front,3556.86,4,29,21
Ford,Mondeo,mechanical,blue,99999,gasoline,1.6,universal,front,800,21,67,25
Ford,Mondeo,mechanical,grey,250000,gasoline,1.6,hatchback,front,1300,7,139,25
Ford,Escort,mechanical,blue,200000,gasoline,1.4,hatchback,front,700,4,15,27
Ford,Escape,automatic,white,130400,gasoline,2.3,suv,front,7350,17,69,13
Ford,Mondeo,mechanical,other,250000,gasoline,1.8,hatchback,front,1500,7,32,27
Ford,Mondeo,mechanical,black,200700,diesel,1.8,hatchback,front,7000,3,183,13
Ford,Econoline,automatic,yellow,300000,gasoline,5.4,van,rear,3319.74,11,10,22
Ford,Focus,mechanical,black,165000,gasoline,1.6,hatchback,front,6200,9,201,9
Ford,Orion,mechanical,red,80000,gasoline,1.6,sedan,front,500,4,1044,28
Ford,Mondeo,mechanical,green,317000,diesel,1.8,universal,front,1600,47,178,20
Ford,Mondeo,mechanical,other,450000,diesel,1.8,universal,front,1350,7,16,25
Ford,Transit,mechanical,white,33000,diesel,2.5,minibus,rear,2513.52,3,10,24
Ford,Mondeo,mechanical,silver,272500,gasoline,2,sedan,front,8699,18,10,9
Ford,Escort,mechanical,green,32000,gasoline,1.6,universal,front,789,9,10,23
Ford,Mondeo,mechanical,green,300000,diesel,1.8,universal,front,690,6,10,22
Ford,Escape,automatic,grey,12000,gasoline,1.5,suv,front,17000,12,10,2
Ford,Escort,mechanical,silver,248000,diesel,1.8,universal,front,650,17,25,22
Ford,Galaxy,mechanical,silver,276000,diesel,1.9,minivan,front,6500,4,10,16
Ford,Fiesta,mechanical,other,75000,gasoline,1.4,hatchback,front,7200,13,126,9
Ford,Mondeo,automatic,silver,260000,diesel,2,universal,front,4100,40,91,16
Ford,Scorpio,automatic,green,220000,gasoline,2.3,sedan,rear,999,7,59,23
Ford,Galaxy,mechanical,red,269536,gasoline,2.3,minivan,front,3500,10,13,23
Ford,Mondeo,mechanical,silver,295000,gasoline,1.8,liftback,front,3200,14,43,19
Ford,Mustang,automatic,white,56327,gasoline,4,cabriolet,rear,14000,7,225,14
Ford,Transit,mechanical,red,360000,diesel,2.4,minibus,rear,6900,6,14,19
Ford,Mondeo,mechanical,black,308000,diesel,2,universal,front,3300,6,267,19
Ford,Transit,mechanical,white,285251,diesel,2.5,minibus,rear,1500,9,32,23
Ford,Fiesta,mechanical,red,57000,gasoline,1.3,hatchback,front,9250,18,10,3
Ford,Mondeo,mechanical,silver,240000,diesel,2,universal,front,2800,32,18,17
Ford,Mondeo,mechanical,red,306000,gasoline,1.8,sedan,front,850,13,10,27
Ford,Mondeo,automatic,black,47300,gasoline,2,sedan,front,19500,10,14,2
Ford,Mondeo,mechanical,silver,347000,gasoline,1.8,hatchback,front,1800,12,134,20
Ford,Mondeo,mechanical,red,350000,gasoline,1.6,hatchback,front,299,3,111,25
Ford,Focus,automatic,black,134000,gasoline,1.6,hatchback,front,9200,6,72,6
Ford,Ka,mechanical,black,148000,gasoline,1.3,hatchback,front,1550,11,10,19
Ford,Aerostar,automatic,blue,280000,gasoline,3,minivan,rear,3900,15,217,23
Ford,Sierra,mechanical,other,250000,gasoline,1.8,hatchback,rear,379.4,10,765,36
Ford,Mondeo,automatic,silver,278000,gasoline,2,sedan,front,2500,7,88,15
Ford,Escort,mechanical,green,241402,gasoline,1.9,universal,front,1600,8,77,34
Ford,Mondeo,mechanical,silver,329000,diesel,2,universal,front,4300,7,293,17
Ford,Focus,mechanical,silver,321563,diesel,1.8,universal,front,3200,24,11,18
Ford,Transit,mechanical,red,300000,diesel,2.5,van,rear,1800,3,11,22
Ford,Escape,automatic,white,133000,gasoline,1.6,suv,front,13800,7,834,7
Ford,Fusion,automatic,black,93123,gasoline,1.5,sedan,front,12700,18,21,5
Ford,Focus,mechanical,white,183000,gasoline,1.6,universal,front,7200,9,52,7
Ford,Mondeo,mechanical,silver,180000,gasoline,2,hatchback,front,6500,3,11,7
Ford,Escort,mechanical,white,300000,diesel,1.8,universal,front,800,7,17,28
Ford,Mondeo,mechanical,black,450000,diesel,2,universal,front,2880,11,95,17
Ford,Transit,mechanical,white,10000,diesel,2.4,minibus,rear,5000,1,282,18
Ford,Escape,automatic,silver,13500,gasoline,1.5,suv,all,17900,18,57,4
Ford,Mondeo,mechanical,black,236000,gasoline,1.6,sedan,front,6999,17,22,10
Ford,Mondeo,mechanical,green,334000,gasoline,1.8,hatchback,front,1999,6,88,20
Ford,Mondeo,automatic,white,313000,diesel,2,universal,front,3900,23,22,15
Ford,Ka,mechanical,violet,350000,gasoline,1.3,hatchback,front,500,9,84,24
Ford,Focus,mechanical,other,116000,gasoline,1.6,hatchback,front,6800,19,173,9
Ford,Mondeo,mechanical,blue,580000,diesel,1.8,universal,front,1470.17,10,11,23
Ford,Mondeo,mechanical,white,280000,gasoline,2,sedan,front,1300,3,117,22
Ford,Escort,mechanical,blue,314500,gasoline,1.6,universal,front,1000,19,86,24
Ford,Mondeo,automatic,blue,287000,diesel,2,universal,front,5000,8,87,15
Ford,Galaxy,mechanical,other,226000,diesel,1.8,minivan,front,9650,9,11,12
Ford,Mondeo,mechanical,grey,280000,diesel,1.8,hatchback,front,7900,4,127,13
Ford,Mondeo,mechanical,blue,600000,gasoline,1.8,sedan,front,550,12,59,27
Ford,Escort,mechanical,red,260000,gasoline,1.3,hatchback,rear,948.5,11,88,45
Ford,Fiesta,mechanical,white,240000,gasoline,1.1,hatchback,front,750,1,14,31
Ford,Mustang,automatic,yellow,33333,gasoline,2.3,coupe,rear,33333,13,67,4
Ford,Transit,mechanical,blue,200000,gasoline,2,minibus,rear,1707.29,3,11,28
Ford,Galaxy,automatic,blue,130000,gasoline,2.3,minivan,front,9900,9,23,12
Ford,Tourneo Custom,automatic,white,34000,diesel,2,minibus,front,31000,6,71,2
Ford,Fusion,automatic,grey,104000,gasoline,1.5,sedan,front,11900,13,12,5
Ford,Transit,mechanical,white,450000,diesel,2.5,van,rear,2600,6,87,24
Ford,Focus,mechanical,blue,260000,gasoline,1.4,hatchback,front,2400,7,61,18
Ford,Galaxy,mechanical,other,350000,diesel,1.9,minivan,front,3800,5,88,24
Ford,Mustang,automatic,blue,204387,gasoline,3.8,cabriolet,rear,7000,9,60,17
Ford,Escort,mechanical,other,500000,diesel,1.8,universal,front,2019,9,90,22
Ford,Cougar,mechanical,silver,250000,gasoline,2.5,coupe,front,1700,5,103,22
Ford,Mondeo,mechanical,blue,264000,gasoline,1.8,sedan,front,600,4,140,22
Ford,C-Max,mechanical,silver,243600,diesel,1.6,minivan,front,9400,11,43,10
Ford,Mondeo,mechanical,other,370000,diesel,2,hatchback,front,3400,4,84,18
Ford,Fusion,mechanical,other,132000,gasoline,1.4,hatchback,front,5599,5,20,12
Ford,Mondeo,mechanical,green,250000,diesel,1.8,hatchback,front,1350,5,11,21
Ford,Galaxy,mechanical,silver,255000,diesel,1.9,minivan,front,7300,19,91,17
Ford,Transit,mechanical,silver,407000,diesel,2.2,minibus,rear,11000,4,14,7
Ford,Mondeo,mechanical,violet,300000,gasoline,2,hatchback,front,2250,19,17,21
Ford,Fusion,automatic,red,61000,gasoline,1.5,sedan,front,12500,10,65,5
Ford,Transit,mechanical,white,574000,diesel,2.5,minibus,rear,2500,9,48,24
Ford,Mondeo,mechanical,grey,151000,gasoline,2,hatchback,front,7899,17,42,11
Ford,C-Max,mechanical,grey,338000,diesel,1.8,minivan,front,5899,17,44,12
Ford,S-Max,automatic,black,145850,gasoline,2.3,minivan,front,13599,17,99,8
Ford,Kuga,automatic,silver,82200,gasoline,1.6,suv,all,15750,18,18,7
Ford,Focus,automatic,red,23000,gasoline,1,sedan,front,12599,18,15,3
Ford,C-Max,mechanical,white,120000,gasoline,1.6,minivan,front,10450,17,90,9
Ford,Focus,mechanical,silver,151600,diesel,1.5,universal,front,10299,17,93,5
Ford,Focus,mechanical,white,53865,gasoline,2,hatchback,front,16949,20,94,4
Ford,Sierra,mechanical,blue,600000,gasoline,2,sedan,rear,1000,7,17,31
Ford,Escape,automatic,blue,40234,gasoline,1.5,suv,front,9500,9,13,3
Ford,Mondeo,mechanical,silver,320000,diesel,1.8,universal,front,2200,8,91,20
Ford,Fusion,automatic,silver,19000,gasoline,1.5,sedan,front,16799,13,11,3
Ford,Mondeo,mechanical,red,330000,gasoline,2,universal,front,1250,7,11,23
Ford,Mondeo,mechanical,grey,330000,diesel,1.8,universal,front,1950,10,11,22
Ford,Mondeo,mechanical,blue,430000,diesel,2,universal,front,2800,11,97,19
Ford,Focus,mechanical,blue,280000,diesel,1.8,universal,front,3700,4,12,18
Ford,Ka,mechanical,blue,117000,gasoline,1.2,hatchback,front,4200,15,129,11
Ford,Focus,mechanical,blue,94161,gasoline,1.6,sedan,front,7750,17,124,9
Ford,Transit,mechanical,silver,130900,diesel,2.2,minibus,front,19450,18,38,7
Ford,Sierra,mechanical,black,250000,gasoline,2,sedan,rear,500,4,294,30
Ford,EcoSport,mechanical,brown,27300,gasoline,1.6,suv,front,14699,18,19,3
Ford,Focus,mechanical,yellow,357274,gasoline,2,hatchback,front,3199,16,34,18
Ford,Focus,mechanical,blue,211500,gasoline,1.6,hatchback,front,3599,16,34,16
Ford,Focus,mechanical,silver,218500,gasoline,1.8,sedan,front,5799,17,55,12
Ford,Mondeo,mechanical,red,423000,gasoline,2,sedan,front,1600,5,12,23
Ford,Mondeo,mechanical,black,300000,gasoline,1.8,liftback,front,440,5,12,27
Ford,Transit,mechanical,blue,10000,diesel,2.5,van,rear,1700,3,12,27
Ford,Orion,mechanical,other,256881,gasoline,1.4,sedan,front,350,1,12,29
Ford,Focus,mechanical,silver,260000,diesel,1.6,universal,front,3800,2,36,15
Ford,Fiesta,mechanical,blue,999999,gasoline,1.3,hatchback,front,500,3,12,25
Ford,Mondeo,automatic,black,300000,gasoline,2.5,sedan,front,3999,10,48,15
Ford,Windstar,automatic,violet,400000,gasoline,3.8,minivan,front,2700,12,71,25
Ford,Fiesta,automatic,silver,135000,gasoline,1.3,hatchback,front,350,5,62,23
Ford,Focus,automatic,white,128000,gasoline,1.6,hatchback,front,8000,25,81,9
Ford,Mondeo,mechanical,black,112000,gasoline,1.6,sedan,front,8500,8,93,11
Ford,Fiesta,mechanical,red,223000,gasoline,1.1,hatchback,front,600,19,12,28
Ford,Fiesta,mechanical,blue,119089,gasoline,1.3,hatchback,front,600,7,12,23
Ford,Mondeo,mechanical,silver,345000,gasoline,1.8,hatchback,rear,999,4,98,24
Ford,Focus,mechanical,silver,81000,gasoline,1.6,hatchback,front,7100,10,99,8
Ford,Mondeo,mechanical,silver,350000,diesel,1.8,universal,front,1350,2,52,23
Ford,Mondeo,mechanical,green,262000,gasoline,1.6,hatchback,front,2500,9,41,27
Ford,Mondeo,mechanical,silver,400000,diesel,2,universal,front,3850,2,25,18
Ford,Mondeo,automatic,blue,72000,gasoline,2,sedan,front,15500,12,43,5
Ford,Kuga,automatic,grey,133000,gasoline,2.5,suv,front,14500,10,38,6
Ford,Mustang,automatic,black,59000,gasoline,2.3,cabriolet,rear,37000,8,195,2
Ford,Mondeo,mechanical,silver,300000,gasoline,1.8,hatchback,front,1500,3,61,23
Ford,Focus,mechanical,silver,320000,diesel,1.8,universal,front,2999,17,49,18
Ford,F250,automatic,green,70000,diesel,6.4,pickup,all,18999,15,129,11
Ford,Fusion,automatic,black,98905,gasoline,1.5,sedan,front,10799,17,101,6
Ford,Fiesta,mechanical,black,50869,gasoline,1,sedan,front,8020,18,124,6
Ford,Escape,automatic,grey,63500,gasoline,1.5,suv,front,17499,18,22,4
Ford,Maverick,automatic,green,439000,gasoline,2.3,suv,all,5499,17,22,14
Ford,Focus,mechanical,black,350000,diesel,1.8,universal,front,4950,17,124,13
Ford,Focus,automatic,blue,63000,gasoline,1.6,sedan,front,9499,18,129,6
Ford,Focus,automatic,red,157000,gasoline,2,sedan,front,2650,6,21,21
Ford,Sierra,mechanical,grey,1000000,diesel,2.3,sedan,rear,800,16,90,31
Ford,Mondeo,mechanical,violet,370000,gasoline,1.8,universal,front,1200,6,14,24
Ford,Expedition,automatic,black,263000,gasoline,5.4,suv,all,5600,8,47,19
Ford,Escort,mechanical,other,350000,gasoline,1.4,hatchback,front,150,4,16,26
Ford,Mondeo,mechanical,black,409,gasoline,1.6,sedan,front,665.84,7,12,27
Ford,Sierra,mechanical,other,123456,gasoline,2,sedan,rear,1100,9,42,33
Ford,Transit,mechanical,white,220000,diesel,2.5,minibus,rear,1600,5,77,28
Ford,Scorpio,mechanical,red,350000,gasoline,2.4,sedan,rear,500,4,77,29
Ford,Escape,automatic,black,347206,gasoline,3,suv,front,8800,14,92,13
Ford,Focus,mechanical,silver,271000,gasoline,1.6,universal,front,4999,2,72,14
Ford,Escort,mechanical,blue,200000,gasoline,1.6,hatchback,front,1000,6,91,24
Ford,Transit,mechanical,blue,295000,diesel,2.2,minibus,front,8900,13,52,13
Ford,Transit,mechanical,blue,160000,diesel,2.2,minibus,rear,15300,9,29,10
Ford,Mondeo,mechanical,green,431976,diesel,1.8,universal,front,1300,10,357,23
Ford,Galaxy,automatic,silver,300000,gasoline,2,minivan,all,1422.74,7,13,24
Ford,Escort,mechanical,blue,200000,gasoline,1.6,universal,front,1200,4,238,24
Ford,Mondeo,mechanical,blue,350000,diesel,1.8,universal,front,1500,5,13,26
Ford,Transit,mechanical,white,347000,diesel,2,minibus,front,6100,12,43,16
Ford,Transit,mechanical,white,333000,diesel,2.5,van,rear,2650,6,13,30
Ford,Focus,automatic,black,164000,gasoline,2,sedan,front,3200,10,41,19
Ford,Transit,mechanical,silver,300000,diesel,2,minibus,front,4700,4,73,19
Ford,S-Max,mechanical,green,191000,gasoline,2,minivan,front,7650,10,61,14
Ford,Focus,mechanical,black,160000,gasoline,1.6,sedan,front,6500,4,40,8
Ford,Windstar,mechanical,green,236541,diesel,1.9,minivan,front,1000,18,39,21
Ford,Escort,mechanical,green,350000,gasoline,1.6,universal,front,1500,6,20,22
Ford,Fiesta,mechanical,red,350000,gasoline,1.1,hatchback,front,520,5,42,28
Ford,Escort,mechanical,red,250000,gasoline,1.4,hatchback,front,550,6,30,29
Ford,Galaxy,mechanical,blue,400000,diesel,1.9,minivan,front,4950,9,26,20
Ford,Cougar,mechanical,blue,343000,gasoline,2,hatchback,front,3450,8,84,20
Ford,Scorpio,mechanical,white,50000,gasoline,2,hatchback,rear,300,8,15,33
Ford,Focus,mechanical,blue,147000,gasoline,1.6,sedan,front,5700,11,105,12
Ford,Escort,mechanical,white,280000,gasoline,1.6,hatchback,front,800,9,85,27
Ford,C-Max,automatic,grey,204500,gasoline,2,minivan,front,6200,7,102,13
Ford,Sierra,mechanical,grey,389000,diesel,2.3,hatchback,rear,500,9,43,31
Ford,Tourneo,mechanical,white,180000,diesel,1.6,minivan,front,13700,9,58,5
Ford,Galaxy,mechanical,blue,1000000,diesel,1.9,minivan,front,6000,5,36,17
Ford,Escape,automatic,other,346009,gasoline,2.3,suv,front,5000,16,82,15
Ford,Mondeo,mechanical,violet,245000,gasoline,1.6,universal,front,1200,7,245,23
Ford,Puma,mechanical,silver,222320,gasoline,1.7,coupe,front,2000,6,54,22
Ford,Galaxy,mechanical,blue,335000,diesel,1.9,minivan,front,5950,5,52,20
Ford,Mondeo,mechanical,silver,270000,gasoline,1.8,sedan,front,500,5,74,27
Ford,Mondeo,mechanical,blue,265000,gasoline,2,universal,all,1350,7,51,24
Ford,Galaxy,automatic,grey,300000,gasoline,2.3,minivan,front,5500,21,23,17
Ford,Scorpio,mechanical,red,300000,gasoline,2.4,hatchback,rear,700,5,39,27
Ford,C-Max,mechanical,black,300000,gasoline,1.8,minivan,front,4850,7,14,17
Ford,Fiesta,mechanical,red,96267,gasoline,1.3,hatchback,front,590,14,14,24
Ford,Mondeo,mechanical,blue,230000,diesel,1.8,universal,front,800,6,21,25
Ford,Escort,mechanical,blue,275099,gasoline,1.4,universal,front,900,5,27,25
Ford,Escort,mechanical,green,350000,gasoline,1.8,universal,front,700,3,16,24
Ford,Sierra,mechanical,silver,290000,gasoline,1.6,hatchback,rear,750,5,14,28
Ford,Transit,mechanical,red,400000,diesel,2.5,van,rear,3150,9,25,29
Ford,Transit,mechanical,white,248000,diesel,2,minibus,front,7300,11,272,17
Ford,Fusion,automatic,grey,138404,gasoline,1.5,sedan,front,11200,9,14,6
Ford,Explorer,automatic,black,300000,gasoline,4,suv,all,2700,9,63,28
Ford,Escort,mechanical,blue,290000,gasoline,1.6,sedan,front,1700,7,42,26
Ford,Mondeo,mechanical,silver,119000,gasoline,1.6,sedan,front,8000,10,14,6
Ford,Focus,automatic,black,127000,gasoline,1.6,sedan,front,9300,14,14,7
Ford,Kuga,automatic,white,128000,gasoline,1.6,universal,all,13800,9,30,7
Ford,Sierra,mechanical,white,150000,gasoline,2,hatchback,rear,1000,4,52,32
Ford,Transit,mechanical,white,123456,diesel,2.5,minibus,rear,2400,6,26,25
Ford,Escape,automatic,black,87000,gasoline,1.6,suv,all,12500,5,14,8
Ford,Mondeo,mechanical,green,450000,diesel,1.8,universal,front,1000,12,55,22
Ford,Mondeo,mechanical,blue,134333,diesel,1.8,universal,front,850,9,20,24
Ford,Mondeo,mechanical,violet,398756,diesel,1.8,universal,front,1300,5,58,25
Ford,Mondeo,mechanical,silver,362000,diesel,1.8,universal,front,1754.72,6,39,21
Ford,Escort,mechanical,other,111111,diesel,1.8,hatchback,front,760,2,64,25
Ford,Mondeo,mechanical,silver,233000,diesel,2,hatchback,front,8000,9,35,12
Ford,Fusion,automatic,white,56000,gasoline,2,sedan,front,18000,12,245,4
Ford,Sierra,mechanical,silver,484848,diesel,2.3,universal,rear,500,5,209,36
Ford,Transit,mechanical,white,125000,diesel,2.5,van,rear,3800,5,15,28
Ford,Focus,automatic,grey,96561,gasoline,1,sedan,front,10500,12,28,4
Ford,Scorpio,mechanical,green,1234,gasoline,3,hatchback,rear,650,5,15,30
Ford,Mondeo,mechanical,silver,419000,diesel,1.8,hatchback,front,1500,6,91,24
Ford,Mondeo,mechanical,red,200,gasoline,1.6,sedan,front,782.51,5,15,27
Ford,Fusion,automatic,grey,89000,gasoline,1.5,sedan,front,11600,12,21,7
Ford,Mondeo,automatic,green,358000,gasoline,2.5,hatchback,front,3100,18,172,18
Ford,Focus,mechanical,silver,345000,gasoline,1.6,universal,front,4150,3,61,15
Ford,Transit,mechanical,green,250000,diesel,2.5,minibus,rear,4000,4,72,21
Ford,Escort,mechanical,red,12595,gasoline,1.1,hatchback,front,850,15,15,28
Ford,Galaxy,mechanical,other,200000,diesel,1.6,minivan,front,13500,7,59,9
Ford,Courier,mechanical,white,300000,diesel,1.8,van,front,403.11,2,95,22
Ford,Galaxy,mechanical,silver,538000,diesel,1.9,minivan,front,3900,4,15,22
Ford,Transit,mechanical,grey,408000,diesel,2,minibus,front,6500,16,54,18
Ford,Focus,automatic,other,131539,gasoline,2,sedan,front,1536.56,9,15,20
Ford,Fiesta,mechanical,silver,134000,gasoline,1.3,hatchback,front,5500,10,15,11
Ford,Transit,mechanical,yellow,250000,diesel,2.5,minibus,rear,1800,9,376,22
Ford,Mondeo,automatic,grey,205000,diesel,2,universal,front,16900,9,67,4
Ford,Scorpio,mechanical,silver,310000,gasoline,2,hatchback,rear,450,4,42,32
Ford,Galaxy,mechanical,silver,356000,diesel,1.9,minivan,front,5300,6,16,21
Ford,Escape,automatic,black,3377,gasoline,1.5,suv,front,16900,30,41,2
Ford,Focus,mechanical,silver,141000,gasoline,1.4,hatchback,front,5600,9,27,11
Ford,Fiesta,mechanical,silver,171500,diesel,1.4,hatchback,front,5750,8,102,11
Ford,Mondeo,mechanical,other,317000,gasoline,1.8,universal,front,500,3,16,22
Ford,Mondeo,mechanical,blue,170000,gasoline,1.8,hatchback,front,1090.77,5,183,26
Ford,Mondeo,mechanical,white,300000,gasoline,1.8,universal,front,1300,5,16,23
Ford,Focus,mechanical,blue,350000,diesel,1.8,universal,front,4300,2,36,14
Ford,Fiesta,mechanical,blue,200000,gasoline,1.9,hatchback,front,260.83,2,16,21
Ford,Galaxy,mechanical,grey,290000,diesel,1.9,minivan,front,6200,11,21,18
Ford,Mondeo,mechanical,blue,202189,gasoline,1.6,sedan,front,640.24,8,16,23
Ford,Fusion,automatic,silver,76000,gasoline,2,sedan,front,18300,24,36,3
Ford,Explorer,automatic,white,142000,gasoline,3.5,suv,all,17800,12,24,9
Ford,Focus,mechanical,silver,284400,gasoline,1.6,hatchback,front,2200,16,34,22
Ford,Focus,mechanical,yellow,156000,gasoline,1.6,universal,front,5100,11,92,12
Ford,Escort,mechanical,other,278000,gasoline,1.6,coupe,front,750,18,19,30
Ford,Maverick,mechanical,blue,313666,gasoline,2,suv,all,3999,11,140,19
Ford,Transit,mechanical,white,235000,diesel,2.7,minibus,front,8000,10,17,12
Ford,Mondeo,mechanical,silver,380000,diesel,1.8,universal,front,1230,11,17,21
Ford,Focus,mechanical,black,180000,gasoline,1.6,sedan,front,3900,6,59,14
